count	familiarity	long	names	lat	artist_id	hotttnesss	location
7	0.6948025198	-1.53179	Bryan Ferry	54.89814	ARIZODP1187B9AD272	0.5618305379	GB
2	0.4870660368		Crazy Girl		ARJ0FG21187B99F7C4	0.3663893707	
1	0.4378430713		Vulgar Pigeons		ARJ0NBU1187B9AA8FA	0.3281449845	
2	0.5028503314		Sukhwinder Singh		ARJ1AMB1187FB40661	0.3726215017	
2	0.5803697896		Embrace the End		ARJ1BWM1187B9B117B	0.4201765935	
2	0.5090376006	17.55142	Ebba Forsberg	62.19845	ARJ1OYE1187B9ACC2D	0.346672644	SE
3	0.648722656	-0.12714	Sweet	51.50632	ARJ1W5M1187FB458F3	0.5085582525	GB
1	0.6142822625	-87.63241	Crucial Conflict	41.88415	ARJ1YJV1187B9955DA	0.3993772318	US
2	0.4247577052		Rockit		ARJ2PGP119B866993D	0	
5	0.6742377996		Burning Spear		ARJ2PMY1187FB5B563	0.4652702101	
1	0.5955243116	-77.029	Dirty Harry	38.8991	ARJ3DXR1187FB4F879	0.4025943323	US
4	0.3872425947	-119.27023	David & Steve Gordon	37.27188	ARJ3TAF1187FB4AAB1	0.1876763009	US
4	0.4722477694		Memphis La Blusera		ARJ3VRY1187B9A3058	0.3167245507	
3	0.6464016525		Elvenking		ARJ438T1187B9AD503	0.4233000133	
1	0.1041869866		Ultimate Tracks		ARJ45QE1187FB423B8	0.5574083554	
2	0.7729583171		Winds Of Plague		ARJ45SE1187FB44AD1	0.464518005	
5	0.4912562095		DJ Godfather		ARJ4B7V1187FB4CB90	0.3262082546	
2	0.5480223991		Inoki		ARJ5BEW1187FB52361	0.440134712	
1	0.4999553429		Chariots		ARJ5DZC1187B99FBDA	0.3228143844	
3	0.6943577464		Mavado		ARJ5FD21187FB43F12	0.5207841069	
2	0.5922387427		Wordsworth		ARJ66JQ1187B99D2FF	0.401734351	
3	0.7534756203		Lonestar		ARJ6GR01187B98D64D	0.5299151215	
2	0.3495878194		Willie Barcena		ARJ6WGW1187B9913EB	0.3192664298	
1	0.5694818335		DJ DLG feat. MC Flipside		ARJ7BVZ1187B9A845F	0.3719352651	
1	0.3738899788		Deborahe Glasgow		ARJ7HBI1187B993719	0.2476133186	
6	0.8650215115		Coldplay		ARJ7KF01187B98D717	0.9160532283	
2	0.4896101247	-89.26212	Yank Rachell	35.5953	ARJ7NR71187FB437B7	0	US
4	0.7036905724		Billy Bragg		ARJ7SQ31187B9AF432	0.5291959223	
2	0.4914585205		Lifer		ARJ7VKJ1187B98BA4B	0.3810441093	
3	0.5022886816		Ill Harmonics		ARJ84561187B993E3E	0.3568352205	
1	0.3995103921		Nino Nardini		ARJ87C21187B99B9D4	0.3237553946	
6	0.7734913245		Aiden		ARJ8PZJ1187B99314F	0.5004591507	
1	0.3953583847	-73.83301	Morton Gould	40.69626	ARJ8YLL1187FB3CA93	0.3091219516	US
1	0.502609986	-88.20449	Milo	40.11727	ARJ8ZIQ1187FB3FB5A	0.4185121704	US
1	0.7493950449		Kid Sister		ARJ9B1V1187FB4DD1F	0.4645175257	
10	0.6268031063		John And The Bluesbreakers Mayall		ARJ9DSA1187B990E00	0.4052346908	
4	0.8659700063	-0.12714	David Bowie	51.50632	ARJA1841187FB3A029	0.5947338603	GB
5	0.4820069986		David Tao		ARJA5XT1187B9B89AA	0.4158971285	
2	0.5100988944	-118.24532	Leana	34.05349	ARJANQY1187B9A82F7	0.347749559	US
1	0.4752317763	-95.84502	Javier Mendoza Band	37.16793	ARJAOPV1187B9A96D9	0.2629061534	US
1	0.3020238665		Mocambo Allstars		ARJASH411C8A42B443	0.1945152156	
1	0.3759621334		Sonia Dersion		ARJAVK71187B989FEF	0.3498733813	
1	0		Bill Boyd's Cowboy Ramblers		ARJAZLO11F4C83B642	0	
1	0.4278232383		Intex Systems		ARJB8BM1187FB5CBEC	0	
3	0.5240081723		The Edgar Broughton Band		ARJB9TE1187FB3A9F8	0.3490378944	
4	0.8477546561		Trivium		ARJBWQI1187B9B17D1	0.4942068553	
2	0.6929793396		K'Naan		ARJCOPY1187FB5C315	0.5368622736	
1	0.6125761418		Anna Abreu		ARJD6I01187FB50347	0.4157484755	
7	0.6187657855		Johnny Osbourne		ARJDMBO1187B9AD118	0.4091348688	
1	0.3856812791	-90.19951	Barbara Carr	38.62774	ARJDR071187B98CBBB	0.2973334071	US
2	0.4079972393		David Zinman;Pittsburgh Symphony Orchestra		ARJDUON1187B989F69	0.3331088295	
1	0.4855204954	1.71819	Jah Legacy	46.71067	ARJDWAF122ECCBD2C9	0	FR
2	0.443865075		Bob Newhart		ARJDWEA1187B9B676F	0.3729106808	
1	0.6165648063		Energy		ARJE0KX1187FB53E82	0.4174057975	
1	0.4671375507		Winterlight		ARJEFGV1241B9C6F79	0.3084860991	
2	0.4900734996		Angel Romero / The Academy of St. Martin in the Fields / Iona Brown		ARJEPNS1187FB3DEF4	0.3347822935	
2	0.7615231834		Black Sheep		ARJFBZ41187FB560A0	0.4747957971	
2	0.2780660916		Monique Morelli		ARJFDKM1269FB35F40	0.1988008452	
3	0.6999247645	-101.85587	Delbert McClinton	33.59233	ARJFOC01187FB413A5	0.4496686908	US
1	0.2585911861		Coolio Da Unda Dogg		ARJFZRE11F4C8469F6	0	
4	0.7781427231	-0.56623	The Jam	51.31476	ARJG2ID1187B9A767E	0.5477462746	GB
1	0.5166409929		The Abominable Iron Sloth		ARJG34V1187FB3AC14	0.3491001137	
3	0.6868129871		Kelly Clarkson		ARJGIOD1187B9AE920	0.6844788233	
3	0.5451109508		Mira		ARJGNV61187B98F3B5	0.345751247	
2	0.772230439		It Dies Today		ARJGQJD1187B997A00	0.5115767829	
1	0.6902575963		Twin Atlantic		ARJGRNY11F4C847277	0.4190280464	
1	0.6114954184		I Hate Sally		ARJGW911187FB586CA	0.3345197638	
1	0.4647150834	-84.75627	Clockwise	49.38426	ARJH2E61187B9A1627	0.2842344668	CA
12	0.4702122957		Line Renaud		ARJIE2Y1187B994AB7	0.3200869268	
1	0.4486440857		Tshala Muana		ARJIHNW1187B990FAA	0.3255636712	
1	0.3784085581	-91.52382	Long John Hunter	30.9742	ARJIQLJ1187B998316	0.3171877691	US
3	0.5584758162	-118.24802	Elvin Bishop	34.14632	ARJIWJH1187FB3F6B9	0.4078879696	US
4	0.4828052476	-3.79068	Joselito	37.76509	ARJJ8I01187FB4CE98	0.2938274452	ES
1	0.5740535883	-1.20788	Andréa	53.93063	ARJJGI41187B99C19B	0.3551074869	GB
3	0.5490339054		Rolfe Kent		ARJJKAA1187B9ADAF1	0.3766641059	
2	0.4335171156		Gabriel Grossi		ARJJPQP1241B9CA062	0	
4	0.5224238291		Floor		ARJJRZ41187FB4C856	0.4175918798	
1	0.5732706728		Population Reduction		ARJJVXV11F50C4EF76	0.2957374931	
2	0.4566206872		Pyrolator		ARJJYQS1187B996882	0.3477669802	
1	0.4328779205		Ebru Yasar		ARJK0ID1187B9A7A02	0.3005310575	
1	0.494643265		Colombiafrica - The Mystic Orchestra		ARJKZOP11F50C51177	0.201307558	
3	0.4713579784		Gerald Clayton		ARJMGMP124BAE72D46	0.2830270886	
1	0.620717403		Danger Danger		ARJMUEZ1187B98D16E	0.4661582802	
1	0.4860566166	82.79476	Asha Puthli	21.7866	ARJMW6Z1187B989C3C	0.2895973063	IN
1	0.5355553591		Riviera Regime		ARJNOOU11F4C845A6A	0.1715322424	
3	0.6138674723		Smut Peddlers		ARJNQM51187FB54C55	0.3610345564	
1	0.5075509062		Weirdos_ The		ARJNRA61187FB57724	0.4121303265	
2	0.4055927912		Hard Romantic		ARJNUTI12802FDFB5A	0	
3	0.3764196109		Count Ossie		ARJO8W91187B9AB734	0.2085781738	
1	0.4865737342		Moving Ninja		ARJPADO1187B9897CE	0.317516298	
1	0.5684287044		Rupa & the April Fishes		ARJPRV411A348EFE4B	0.3798681099	
1	0.4582043919	-77.97559	Mike Brooks	18.20904	ARJPUZC1187B99A8F6	0.3058099661	JM
4	0.6294632452	-76.79731	John Holt	18.01571	ARJPZSG1187FB3E985	0.4247912356	JM
1	0.3676807452	-85.97874	James Blackwood with The Light Crust Doughboys	35.83073	ARJQ5JM1187FB486C7	0	US
4	0.3018675938		Patrick Saint-Eloi		ARJQ8WU1187FB37FCD	0.3912221812	
1	0.4139340016		Cookie Crew		ARJQSSS1187B99A513	0.317491739	
2	0.5765687656	-73.94888	The Forms	40.65507	ARJR7S11187FB36A2A	0.4125280516	US
5	0.4718948755	16.3688	Max Steiner	48.20254	ARJRF841187B9B7F9A	0.355491136	AT
3	0.4492789645		Paul Avgerinos		ARJRIM91187FB3EF9A	0.3171257187	
8	0.5408813492		Juan Carlos Baglietto		ARJRQL51187FB541AB	0.3866308365	
4	0.711783681		Big Rich featuring Devo		ARJRRJZ11F50C47E95	0.4073647737	
2	0.6229994632		Spongebob Squarepants		ARJS05S1187FB58F3A	0.4589355705	
5	0.3383701545		Birmingham Jubilee Singers		ARJSGPI1241B9C8855	0	
1	0.2337879913		Big Jay Oakerson		ARJSPFM1241B9CD859	0.2657536634	
2	0.3596382857		SANSHIRO		ARJSPWK12454A4CB28	0	
1	0.4339539952		Maracaibo 15		ARJTAZU1187B990051	0.3147004698	
4	0.537160563	-1.97406	Be Bop Deluxe	52.88356	ARJTX7M1187FB4CED3	0.3828430622	GB
2	0.2337879913		Carmen Y Laura		ARJTZHH11F4C83C530	0	
3	0.5524167322	-118.39981	Herb Alpert And The Tijuana Brass	34.07292	ARJUNZD1187B9A5DAE	0.4813690533	US
1	0.4124484059		Chalk Farm		ARJUSOQ1187FB3E063	0.2472925279	
1	0.3819017506		Kati		ARJUYSZ1187B9B2B23	0.2512917909	
2	0.8424314821		All Time Low		ARJV0U41187B9AB715	0.5264582235	
1	0.618318369	-84.75627	Kyle Riabko	49.38426	ARJV9031187B9AAFA1	0.4042113655	CA
4	0.7142014472	-74.00712	Foghat	40.71455	ARJVTRE1187B9959C0	0.496123346	US
2	0.6212017484	2.3584	Olivia Ruiz	43.21183	ARJW7KB1187FB47C36	0.3743656802	FR
1	0.1041869866	-85.97874	Angela Lashley	35.83073	ARJWDVS11F4C8456F1	0	US
3	0.4673189219		Eden's Bridge		ARJWK3M1187B98D679	0.3466837945	
4	0.5665326538		Béla Fleck		ARJXULI11F4C83C865	0.2723646263	
2	0.5023897637		Dream Warriors		ARJXZX41187B9B6A43	0.3426523772	
2	0.4505855959		Hound Dog Taylor and The Houserockers		ARJZQ321187FB5AAA1	0.3368203687	
1	0.5079967179	-84.62167	Bambino_ Ivan Tirado	43.7427	ARK02331187B9A631E	0.333075637	US
3	0.6872944633		Monster Magnet		ARK0BT61187B9ACEC2	0.5171704806	
1	0.4375990719	0.05102	Bob Hope	51.45102	ARK0TRD1187FB3BDE5	0.3364197376	GB
5	0.5793094881		Shirley Caesar		ARK0VFZ1187FB4309B	0.370273519	
1	0.6063516523		Vaselines		ARK24KH1187B9B6B93	0.4178190905	
2	0.5306057979		Perrey And Kingsley		ARK2G5U1187FB46B34	0.3503276052	
1	0.5836540991	-75.16237	Britny Fox	39.95227	ARK2P961187B9AD524	0.3883326495	US
1	0.6151068464	-74.00712	Dive	40.71455	ARK30AI1187FB3C777	0.3456102036	US
1	0.1775273118		Jean-Claude Darnal		ARK3IS51187B99B51C	0	
1	0.283933225	34.88519	Ndala Kasheba	-6.36821	ARK3KQ41187B9A64F0	0	TZ
3	0.698619547		Showbread		ARK3PWH1187B9A441D	0.5467451762	
1	0.4601713237		Taras		ARK4H5K1187B992F74	0.1893148778	
4	0.3817808806		Babbie Mason		ARK6JC91187B9B4B2D	0.3059177754	
1	0.3072110963		Gaiteros de Pillopo		ARK71TS1187B9902B0	0.1386397167	
5	0.6128586541	-74.00712	Orchestra e Coro del Palacio de Bellas Artes Di Cittá del Messico_ Oliviero De Fabritiis_ Maria Call	40.71455	ARK7ZPW1187B99C170	0.3603446859	US
1	0.4964062586	-90.35591	Gordon Jenkins	38.59264	ARK82DC1187B9A1FEB	0.3307538888	US
6	0.6058804711	-2.10679	Shamen	57.15382	ARK8EHO1187B9B71D1	0.3936608679	GB
1	0.4410612841		Oui Oui		ARK8F3K1187FB4F002	0.3437719451	
2	0.7334332266		Shadows Fall		ARK8OHG1187B99016A	0.455558797	
1	0.4772717663		Cherrelle		ARK9K3O1187B98F504	0.3471948841	
5	0.9057768887	-81.69074	Nine Inch Nails	41.50471	ARK9TRQ1187B99C095	0.598458501	US
4	0.6036021484		Zombina & The Skeletons		ARK9W051187FB4B783	0.4094842527	
4	0.3681344449		Michèle Arnaud		ARKA2YS1187B9A4060	0.313665817	
1	0.4769862773		Gershon Kingsley		ARKAE1G1187B994A18	0.3356072642	
4	0.7803098507		The Gathering		ARKAL321187B9AD4BE	0.4856823692	
1	0.5145218969		Royal Bubble Orchestra		ARKAOAD1241B9CD30A	0.3150193132	
1	0.292738053	-74.00712	George Schuller	40.71455	ARKAUWC122988EDAD8	0.177446304	US
1	0.5764517044	-118.49229	Coco Montoya	34.01156	ARKBCZ91187B98F486	0.4200066739	US
1	0.4508212983	-74.154	David Johansen	40.5725	ARKBTAQ1187B9B4219	0.3121908872	US
2	0.5904731943	-93.74727	Faron Young	32.51461	ARKBTPV1187FB38A79	0.4189896746	US
1	0.4174775644		Ten Wheel Drive		ARKBX5B1187B9ADAFD	0	
7	0.4939261447		Bill & Gloria Gaither		ARKC83D1187B9AB367	0.3196267759	
1	0.6306672185		Erik Hassle		ARKCAKL121318C569E	0.4742477255	
4	0.6332583305		Igor Stravinsky;Columbia Symphony Orchestra		ARKCTSM11F4C83C839	0.4957663302	
4	0.8239100874		Set Your Goals		ARKCYJV1187FB392E9	0.5497496516	
2	0.5317281283	-1.14392	Lorna	52.94922	ARKD9S41187B997CA6	0.293763605	GB
4	0.6042965873		Blackfoot		ARKE7ZQ1187FB504BB	0.4379877483	
1	0.5156110959		Brixx		ARKE8PP1187B997DD4	0	
3	0.0274573732		Théophil		ARKEBNJ126E2B3BF7E	0	
5	0.3867161754	-94.82807	Moon Mullican	30.99688	ARKEFM61187B9A8202	0.2818870974	US
5	0.6168963857	7.28021	Marlene Dietrich	50.82607	ARKETDZ1187B9B2566	0.4165039464	DE
3	0.3963040674		Irini Merkouri		ARKEZNY1187B9B7F6C	0	
1	0.3338913786		Don Davis		ARKF8XU1187B9A990A	0.4253640382	
1	0.4626707332		George Dalaras		ARKFEHQ11F50C47E43	0.3889858709	
1	0.4101412584		A Ghost Devotion		ARKFJMK11F50C4F213	0.2137906632	
2	0.3781504458		Elizete Cardoso		ARKFSDP119B8668F25	0.3128629074	
8	0.5352927355		Jeff And Sheri Easter		ARKFYS91187B98E58F	0.3854705506	
2	0.6024664761	-72.75753	Arika Kane	41.51776	ARKGGBJ122ECCBAC65	0.3674085746	US
1	0.0921250734		Lynette Schultz		ARKGWMO11F50C4813F	0	
3	0.6446933187		Curtis		ARKHMZB1187B998670	0.2559413156	
3	0.3773664361		Fred Merpol		ARKIQSL1241B9C90C8	0	
3	0.5534682003		Juice Leskinen		ARKIYC51187FB4775A	0.429149837	
2	0.6163129907		Nichols		ARKJ8Y91187B9B551E	0.3087876563	
3	0.5560831728		Buckwheat Zydeco		ARKJHKX1187FB5AEE5	0.4214486179	
1	0.4125446299		Taal		ARKJJZN1187B9AFC88	0.3532902898	
6	0.448892805		Michèle Bernard		ARKJKVO1187FB49D0A	0.3984422237	
5	0.517126315		Sonny Terry & Brownie McGhee		ARKJVHY11E2835E76B	0.3601450565	
1	0.3058096313		Ace Da Vinci		ARKJWYK1269FCD1A1C	0.2832302741	
1	0.6578701556	-105.55096	Equilibrium	38.99792	ARKKPRW1187FB4D81E	0.4630177638	US
1	0.1648533012	-84.75627	Chris Vickery	49.38426	ARKKTIY11F4C845817	0	CA
1	0.2471400964		NAZCA PERU		ARKKYQD11F4C83D170	0.234568799	
1	0.3549046445		Billy Price_ Fred Chapellier		ARKL4LE1187B98FDBC	0.2798289007	
3	0.617608694	-88.23546	BoDeans	43.01437	ARKL75U1187FB5B8B6	0.4059673692	US
3	0.7390992818		Baroness		ARKLA8V1187B999B68	0.4711267145	
2	0.7262997134	-74.00712	The Antlers	40.71455	ARKMIBT11F4C8430D9	0.4669467031	US
1	0.6932000535		Speaker		ARKN6D91187B9B09A2	0.3212372338	
1	0.3023965617		The California Cajun Orchestra		ARKN6PC1187B98A4D0	0.2670678407	
1	0.6639957158		DJ Clue / P. Diddy		ARKN9J11187B9B210D	0.4192654693	
2	0.460574212		Mick Moloney		ARKNICM1187B9B9CE5	0.3001282526	
2	0.7049944721		Phil Vassar		ARKNOZU1187FB5A371	0.5048551544	
1	0.3929463962		Sao Paris		ARKO0JR1187FB4945A	0.2169038701	
4	0.547801656		Tin Hat Trio		ARKO7AO1187FB5664B	0.3694705106	
2	0.5504584047		Year of Desolation		ARKOETA1187FB36CAB	0.287602557	
3	0.4446778706	-4.13689	Ron Goodwin	50.3758	ARKON4P1187B98B291	0.3330153017	GB
1	0.3916936423	-118.24532	Terje Lie	34.05349	ARKOVFX11EBCD75758	0.2532819736	US
6	0.4358898471		Murskahumppa		ARKPDBH1242077DEB1	0.2680378396	
1	0.3988463195	-86.28641	Jeanne Pruett	33.58608	ARKPDFV1187B99804D	0.3136757523	US
1	0.4477144496		Juggler		ARKPDUG11F50C4B54A	0.3150656045	
4	0.6454264993	1.14378	Photek	52.05777	ARKQ6QN1187B9B016D	0.4387791606	GB
4	0.6406959207		A.Z.		ARKQ9JM1187FB57521	0.449602656	
2	0.1381876101		Rocky Whatule		ARKQADX1269FCD155B	0.0501876394	
1	0.2056680067		La Divina Pastora		ARKQLQQ12509412869	0	
5	0.5109930419	-74.17418	Joe Rogan	40.73197	ARKQN8X1187B99221C	0.3792228611	US
1	0.7682236249	-77.029	B.o.B	38.8991	ARKQQZA12086C116FC	0.7125349529	US
4	0.8648678421		My Chemical Romance		ARKR75V1187FB3D4D5	0.7660761644	
2	0.5107980105	-90.04892	Deborah Allen	35.14968	ARKRQSV1187B99FB13	0.3522355165	US
4	0.4873567909		Sonora Santanera		ARKRRTF1187B9984DA	0.3434283783	
1	0.4254172965	145.77406	Kooii	-19.93272	ARKRUIT11F50C4E6B1	0.2996240377	AU
1	0.6314821792		Nouvelle		ARKSB7X1187B99BA5C	0	
1	0.3845635934		Dame Joan Sutherland / New Philharmonia Orchestra / Richard Bonynge		ARKSBCO1241B9CE46E	0.3056626196	
1	0.5304210281	-2.23001	The Keys	54.31407	ARKSLFG1187B99DADD	0.3708345297	GB
8	0.9349352674		Mariah Carey		ARKSZW81187B9B695D	0.7870054687	
1	0.6559953455	-118.32674	Murderdolls	34.09834	ARKT5SH1187B9AE8BF	0.4363299339	US
2	0.4396637106	-74.00712	The Jason Bonham Band	40.71455	ARKU2GK1187B98C8AB	0.3073662344	US
8	0.9178639058	-59.59895	Rihanna	13.11199	ARKU3Z61187FB51DCA	0.9082026192	BB
1	0.19631206		Big Daddy Rick		ARKUDRV1241B9C4453	0	
4	0.5968458517	-111.54732	Trafik	39.49974	ARKULSX1187FB45F84	0.405352011	US
1	0.3321487845		Cesar Camargo Mariano/Helio Delmiro		ARKUP6H1187FB3F8E3	0.3175048564	
1	0.5171862417	-0.47261	The Birds	51.51262	ARKV9PA1187B9A6963	0.3220498135	GB
1	0.5378494471		Remy Shand		ARKVD621187B9B95FC	0.3641912442	
1	0.5159893303	-80.01955	The Booth Brothers	35.21962	ARKVMRR122CC3B110A	0.3545927581	US
1	0.6307953696		Patricia Kaas		ARKWCGR1187B992B71	0.3981967174	
2	0.6242743557		Móveis Coloniais de Acaju		ARKWT6J1187B98ED50	0.4187410848	
1	0.5073270259		Mills Brothers		ARKWXDA11F4C83B665	0.3883596165	
1			Jesus Otero - Luny Tunes		ARKWXGS11F4C8419B7	0	
1	0.4690187352		DCX		ARKX0IK1187FB44DE9	0.3334323268	
4	0.4376347181		Percy Faith & His Orchestra		ARKXLIJ1187B9A4C54	0.3613402104	
5	0.3825466666	-80.01955	Janet Paschal	35.21962	ARKYI5T1187B99334F	0.3351380645	US
1	0.3950134639		Orquesta Harlow		ARKYRYH11F4C84282E	0.3068041261	
2	0.7918015556		Josh Turner		ARKZ13R1187FB54FEE	0.6373023425	
2	0.6838450066	-1.54658	Gang Of Four	53.79449	ARKZ68G1187B98B189	0.4547853795	GB
5	0.9160582385		Lily Allen		ARKZJ301187FB521B2	0.5354083792	
1	0.529020069		Daara J		ARKZNO81187FB37FBA	0.3007346039	
1	0.5007893423	-119.27023	Marilyn Scott	37.27188	ARKZT1W1187FB54EEA	0.3094719879	US
6	0.7642871825		Joy Division		ARKZXSQ1187B9AC9F3	0.5762946511	
1	0.4277906211		Philly's Most Wanted		ARL0H401187B98B0E1	0.3081634745	
1	0.455528505		Yvette		ARL0ID81187B9B2CB3	0.3834668362	
1	0.5039722637		A Challenge Of Honour		ARL1QL91187B994B08	0.4292886304	
1	0.3789300315		The Hokum Boys		ARL2XD71187B9B690B	0	
1	0.4108500882		Johnny Daye		ARL3HJZ1187B9A35EB	0.2543565004	
10	0.7740371422	-58.37354	Los Fabulosos Cadillacs	-34.60852	ARL3VGT1187FB40E8E	0.5217266478	AR
1	0.4813347482	-76.45327	Lacy J. Dalton	41.00461	ARL3X871187B996C0C	0.3698842231	US
1	0.648925709	-93.36586	Throw The Fight	46.44231	ARL43EQ1187FB4D5EC	0.3893501841	US
2	0.4111908262		Time Factory		ARL47TY11C8A416938	0.2831826098	
1	0.4751424707		Massiel		ARL4M621187FB3FF06	0.290835364	
4	0.7072047439		Jah Cure		ARL5BEN1187B98E4D9	0.5196368555	
2	0.5954144591		Katie Armiger		ARL62M311C8A4213F2	0.4170988598	
3	0.7440079147		Charlotte Gainsbourg		ARL635X1187B990092	0.5200496882	
1	0.5732898195		Stephen Pearcy		ARL6AH81187FB3B12A	0.3437724761	
2	0.5157293511		Francky Vincent		ARL6F541187B9ADC0C	0.2990883057	
3	0.8423689439		Panic At The Disco		ARL6FF81187FB5A916	0.6046551281	
3	0.6361192071		Facto Delafe y las flores azules		ARL6UP41187FB5C604	0.3634995771	
3	0.1381876101		Solistiyhtye Suomi		ARL6XZC1187FB3936E	0.3178109598	
3	0.5775089743		Andy Andy		ARL7K851187B99ACD2	0.3794821703	
3	0.5126871313		FU-Schnickens		ARLAEJO1187B98DB85	0.3706288916	
3	0.6209639811		Carlos Vives		ARLAWDD1187FB48367	0.4132546935	
1	0.2911915995	-93.22011	Al Rapone	30.22403	ARLB7A11187B9A331A	0	US
4	0.6486922863		Alex Gopher		ARLBNAC1187FB47151	0.3933694061	
1	0.2984436694	-81.54106	Inspector 9	27.9758	ARLBXGO11F4C83E520	0	US
1	0.5375871451		Screaming Jay Hawkins		ARLCEUJ11F4C842D6A	0.3064386292	
5	0.4109128807		Juan Carmona		ARLCGW21187B9929EE	0.3126785596	
1	0.6667874308		Patti Smith Group		ARLCQZN1187B9AF634	0.4375909797	
3	0.5332868803		Fast Eddie featuring Kool Rock		ARLD4VD1187FB39009	0.4254545801	
1	0.4224133134		War Babies		ARLDVL71187B9AD7AC	0.3292202364	
4	0.6203920559	-84.19444	Tommy James & The Shondells	39.75911	ARLDW2Y1187B9B544F	0.3906605227	US
2	0.3623585586	-99.13285	Abraham Laboriel	19.4319	ARLDW6Z1187FB3F2A0	0.298372721	MX
4	0.6391587079		Zbigniew Preisner		ARLE1JH1187B9B630B	0.4975440851	
1	0	-77.60454	Billy Price_ Fred Chapellier	40.99471	ARLEYVQ122C86774EB	0.2930892321	US
3	0.5875943707		Heavenly		ARLF0QY1187FB4FDCC	0.4681587564	
1	0.5344403059		Silkie Ft. Harry Craze		ARLF92B11A348F0D1E	0.3572242744	
2	0.4144882084		Tito Allen		ARLFH5Y1187FB44A89	0.2511312665	
1	0.6820678477		I Wayne		ARLFUII1187FB565E5	0.4377112912	
2	0.8600332481		R. Kelly & Jay Z		ARLGIX31187B9AE9A0	0.781412342	
1	0.5937786413		Ghost Machine		ARLGLI61187FB4693E	0.4092808838	
1	0.6998581273		Major Lazer / Vybz Kartel / Afrojack		ARLGOUD12298900ACE	0.5222519104	
2	0.6213619102	-73.85678	Terror Squad featuring Big Pun	40.85715	ARLGUTA1187B9B605F	0.3950738187	US
2	0.5278650762	-118.24532	Scarlet's Remains	34.05349	ARLGWFM1187FB4AC9F	0.3931219336	US
2	0.3676677099	14.39059	Creedence Clearwater Revived	42.2306	ARLH4CH11C8A4173EC	0.2238875783	IT
2	0.4920200538		Conjunto Clasico		ARLHEM01187B9AFF5B	0.3239569483	
6	0.8531245233		Beastie Boys		ARLHO5Z1187FB4C861	0.591628024	
3	0.4117890701	139.74092	Vodka Collins	35.67048	ARLI9NJ1187B9911FB	0.4064096563	JP
4	0.711380096	-76.6096	Philip Glass	39.29055	ARLIIVS1187FB5583B	0.4662243003	US
1	0.2197755903		Kostis Maraveyas		ARLIUIR11F4C8434D8	0.2175208915	
1	0.4439571069	-98.30897	Hot Live Guys	56.95468	ARLJIGA122C849866D	0.327524702	CA
3	0.1211872983		The Knightsbridge Strings		ARLJK1O1187B9B0FC4	0	
1	0.6205413817	-71.08868	Modern Lovers	42.31256	ARLJWTL1187B98C0DE	0.3961115271	US
3	0.4816270654		Yuppie Pricks		ARLK1A71187B9AECD2	0.357329042	
1	0.4773876098		Vorstadtkinder		ARLKAOO12406A89CB1	0.4232345348	
2	0.5408624971		Die Bandbreite		ARLKMZE1269FB37388	0.2941148277	
6	0.3907608399		Simon Harris		ARLLANI1187FB5116F	0.2076758378	
5	0.6533406927	-122.44165	The Sonics	47.25513	ARLLRL61187B9B6698	0.4496080883	US
6	0.5366556563		Tha Liks featuring King T		ARLLUSZ1187B98ACDC	0	
1	0.4625108347		impulsonic		ARLLWQA1241B9C7A5C	0.2857518726	
3	0.3117525084		Kurt Tepperwein		ARLMCCW1241B9CE7CB	0.2520805272	
5	0.3663028946	-120.51484	Barbara Lusch	44.11559	ARLMRES11F4C83E1E1	0	US
2	0.6941192468	-118.24532	Rockabye Baby!	34.05349	ARLNMEP11C8A41519E	0.4560297537	US
4	0.4219604373	12.57347	Sergio Franchi	42.50382	ARLNSD41187FB4D9A0	0.2327486783	IT
2	0.7884852458		Noisettes		ARLNY561187B9B0355	0.4701078015	
1	0.3885462837		DJ Guy		ARLOIDN1187B9B060D	0.2518955385	
1	0.5630872418		Sébastien Roch		ARLOVHG1187FB39692	0.2843593739	
5	0.4779630135	106.82782	Bonita & Jerry Cormier	-6.17144	ARLPXQE1187B99066C	0.427015343	ID
5	0.5080586129	-105.55096	Don Francisco	38.99792	ARLQ5EV1187FB4491D	0.3722985729	US
1	0.3745700266		Groove Karma		ARLQOVG1241B9CAD7B	0.233939609	
8	0.7326033944	-83.7336	The Stooges	42.32807	ARLR9U31187B9A71AD	0.4970509587	US
1	0.6395689982	-1.09712	Mandi	51.26143	ARLRHRM11E2835E415	0.2955016219	GB
6	0.8260754667		Dimmu Borgir		ARLSF8H1187B9A76B0	0.5996026426	
1	0.15960547	28.18759	Vana	-25.7458	ARLSGLC1187B9A969B	0.3283663003	ZA
1	0.574383744		CMW - Compton's Most Wanted		ARLSGOL1187FB51164	0.3729595818	
1	0.4161840812	-95.84502	Crabby Appleton	37.16793	ARLSGUY1187B98AEBC	0.285682007	US
1	0.5620903369		Low Millions		ARLT4N91187FB533DB	0.3871465017	
1	0.3719756015		Perrocker		ARLTQVS11F4C83D49F	0	
2	0.4563046687		Paul Buckmaster		ARLTW641187B9B6D3C	0.3130191358	
6	0.5756742185	-97.32925	King Curtis with Jack Dupree	32.74863	ARLTWXK1187FB5A3F8	0.3668207876	US
1	0.4220193211	-86.8115	Frederick Knight	33.52029	ARLTX751187B9A1828	0.3209711489	US
